,name,text_cleaned,year,type
377,CIMB,"67 tCO2 2015 2016 2017 2018 Environmental Impact Scope 2: Indirect Emissions (Purchased Electricity) 21,290.",2018.0,ab
378,CIMB,14 MWh less electricity used Scope 3: Other Indirect Emissions (Waste Recycled – Paper) Avoided emissions from disposing paper waste at landfills: 0.,2018.0,ab
379,CIMB,"103 tCO2 avoided GHG emissions from 34,428 kg paper waste sent for recycling in 2018 Scope 3: Other Indirect Emissions (Purchased Water) Reduction of 10.",2018.0,ab
380,CIMB,"61, 66-67 103-2 305-1 305-2 The management approach and its components Direct (Scope 1) GHG emissions Energy indirect (Scope 2) GHG emissions 305-5 Reduction of GHG emissions 103-2 404-2 103-2 404-1 404-2 The management approach and its components Programmes for upgrading employee skills and transition assistance programs The management approach and its components Average hours of training per year per employee Programmes for upgrading employee skills and transition assistance programs Full Full Full Full Full Full Full Full Full SUSTAINABILITY REPORT: P.",2018.0,ab
381,CIMB,"66-69 In setting mitigation strategies and measures to reduce our GHG emissions from operational activities, the following five main premises (HQ buildings) within CIMB Group were selected.",2018.0,ab
382,OCBC,"Led by our dedicated Sustainable Finance Team, OCBC completed more than 20 green loans and sustainability-linked loans in 2019 and has been ranked number 1 Mandated Lead Arranger for green financing league tables in the region.",2019.0,ab
383,OCBC,"Providing Green Financing Solutions for Our Customers According to the International Energy Agency (IEA), the building and construction sectors combined are responsible for 36% of global energy consumption and nearly 40% of total direct and indirect CO2 emissions.",2019.0,ab
384,OCBC,"Frasers Property Group (1) embarked on a green financing journey in 2018 and OCBC supported Frasers Property Group in four out of its five 2018/2019 green loans, including OCBC acting as the green loan coordinator for a AUD 170 million green loan to Frasers Logistics & Industrial Trust in June 2019.",2019.0,ab
385,OCBC,"Providing Green Financing for Our Property Development Customers OCBC Hong Kong Branch is the first bank extending a green loan facility to Hang Lung Properties Limited (“Hang Lung”), a leading property developer headquartered in Hong Kong SAR.",2019.0,ab
386,OCBC,"Our Targets Eliminate the use of plastic bottled water in all OCBC Singapore offices in 2020 Continue to reduce paper usage by 5% in 2020 Maintain electricity usage in the range of +/-5% of 2019’s consumption in 2020 Establish a Supplier Code of Conduct in order to set out the environmental and social responsibilities expected of our suppliers in 2020 Energy and Emissions Electricity consumption (MWh) Electricity usage intensity (kWh/ft2) Scope 2 emissions from purchased electricity (tonnes CO2e) (5) (6) Scope 2 emissions intensity (kgCO2/ft2) Water Total water usage (m3)(7) Water usage intensity (m3/ft2) Paper Office paper usage (tonnes) (8) 2017 (1) (4) 77,751 22.",2019.0,ab
387,OCBC,"1 303 258 239 Notes: (1) Energy, water usage and GHG emissions data for 2017 only included OCBC-occupied buildings, offices, branches and subsidiaries (BOS and OSPL) in Singapore, Malaysia and China.",2019.0,ab
388,OCBC,"(2) The 2018 data for energy, water usage and GHG emissions include OCBC Wing Hang (China, Hong Kong SAR and Macau SAR).",2019.0,ab
389,OCBC,"(3) The electricity consumption, GHG emissions, and total water usage increased significantly in 2019.",2019.0,ab
390,CIMB,"Below is the table with preliminary indicators: Sustainable Action • Reduction in GHG emissions for Scope 1 and 2 across CIMB Group (%) • Gender pay gap (across all Job Categories) • Number of suppliers engaged on sustainability topics • Employees who are upskilled/reskilled (%) • Percentage of Digital, Data, Design workforce (%) Sustainable Business • CIMB Financing Clients with Environmental and Social (E&S) Actions Plans (%) • Clients with E&S Action Plans that implemented them (%) • Percentage of book in Sustainable Business (%) • Number of people from underserved communities served (counselling, advisory, training) • Positive Treating Customer Fairly Perception • Net Promoter Score Corporate Social Responsibility • Funds channelled towards high social and environmental impact programmes (%) • Number of employees participating in CSR programmes Governance and Risk • Material issues supported by policy commitments (%) • Improvement in Governance-related scores on Dow Jones Sustainability Index (%) • Female representation on the Board and in Key Management positions (%) Stakeholder Engagement and Advocacy • Number of employees trained/briefed on sustainability issues • Completion of sustainability e-learning (%) 23 sustainability principles & strategies FIVE FACTORS UNDERPINNING SUSTAINABILITY TARGETS UN SDGs Programme Targets National Goals Sustainability Indices Material Issues Baseline & Internal Capability While we have set internal sustainability targets to guide various functions to deliver positive performance against each of the five pillars of our Sustainability Roadmap 2023, we are in the process of finalising the mid-term targets, which will be published in the 2020 Sustainability Report.",2019.0,ab
391,CIMB,"Manage our direct carbon footprint by monitoring and reducing emissions and waste from our operations Work with our stakeholders and encourage them to adopt sustainability principles, policies, and programmes to mitigate the impact of climate change Key Indicators Direct (Scope 1) GHG Emissions in Malaysia, Indonesia, Singapore and Thailand (MIST) 4,434.",2019.0,ab
392,CIMB,"03 PARTNERSHIPS Collaborate with other banks to develop capabilities and methodologies to measure, mitigate and a adapt to climate impact.",2019.0,ab
393,CIMB,"• Work together with other banks, clients, governments and policymakers and support each other in developing capabilities and the necessary methodologies to measure climate impact, align with global and local climate goals, and help transition to low-carbon, climate-resilient economy.",2019.0,ab
394,CIMB,Direct (Scope 1) GHG Emissions (tCO2e) (GRI 305-1) MANAGED OUR CARBON FOOTPRINT Our carbon footprint approach is based on the Greenhouse Gas Protocol (GHG Protocol): Corporate Accounting and Reporting Standards.,2019.0,ab
395,CIMB,"8 5 4 5 , Thailand 2018 2019 THE CIMB ENERGY MANAGEMENT STATEMENT Our Purpose Our Objectives • To reduce energy consumption and eliminate waste without • Adopt best energy management practices set by the adversely affecting business operations • To optimise the use of energy and adopt good energy management practices and to meet the energy efficiency practices established by the Malaysian Energy Commission Malaysian Energy Commission • Monitor energy usage regularly • Report monthly energy usage • Identify and implement ways to increase employee awareness • Ensure that new appliances, equipment and systems are energy-efficient and cost-effective INITIATED ENERGY AND WASTE MANAGEMENT EFFORTS Our long-term objective is to develop mitigation strategies and measures to minimise our GHG emissions through target- setting, as well as robust energy and waste management practices.",2019.0,ab
396,CIMB,"The CDP report further revealed that the participating 5,545 suppliers globally reported combined total scope 1 and 2 emissions of 7,268 million tCO2e, which is higher than the annual greenhouse gas emissions from the USA and Canada combined.",2019.0,ab
397,CIMB,"Dow Jones Sustainability Index), number of household covered and benefited from rural electrification project, reduction in greenhouse gas emissions; percentage of electricity from renewable sources; reduction in waste generated; percentage of suppliers adhering to predetermined sustainability requirements; proportion of women in top management positions; reduction in lost time injury and near misses; or proportion of payroll spent on staff training and development.",2019.0,ab
398,CIMB,"In addition, we continued to engage our Board of Directors and employees through other sustainability-related training sessions including: • Regional training for Board of Directors on social and environmental risks and opportunities as well as legal risks arising from environmental issues • Renewable energy workshop for risk managers and risk officers conducted by the Sustainable Energy Development Authority (SEDA) • Sustainable finance workshops covering examples of innovative financing mechanisms and related laws and regulations on green financing • Sustainable finance workshop by WWF and RAM on managing climate risks and opportunities based on the Task Force on Climate-related Financial Disclosures (TCFD) recommendations • UNEP FI online courses on environmental and social risk assessment and TCFD • Briefing sessions with relationship managers on new sector guides under the Group Sustainable Financing Policy In 2020, we will be launching sustainability training for all employees via e-learning and conducting workshops for the Board of Directors, senior management and employees.",2019.0,ab
399,CIMB,"Among other active contributions during the year, CIMB participated in the Malaysian Green Financing Taskforce (MGFT).",2019.0,ab
400,CIMB,"For 2019, we have included Direct (Scope 1) GHG emissions and Energy Indirect (Scope 2) GHG emissions for Malaysia, Indonesia, Singapore and Thailand.",2019.0,ab
401,CIMB,"For Other Indirect (Scope 3) GHG emissions, only emissions from purchased water was taken into account in the 2019 baseline calculation.",2019.0,ab
402,CIMB,"performance data Total Contribution by Programme (RM‘000) Programme Community Development Sports Education Natural Disaster & General Donations/Others Total EMPLOYEE VOLUNTEERISM CIMB Foundation (Malaysia) Total Employee Volunteers Total Volunteer Hours Average Volunteer Hours/Employee Flex4CSR Take-Up Rate ENVIRONMENT GREENHOUSE GAS (GHG) EMISSIONS Organisational Boundary for 2019 (baseline) 122 Properties Within the Operational Boundary for 2018 and 2019 Country Malaysia 2018 • Menara Bumiputra Commerce • Menara CIMB • Menara Southern Bank • Akademi CIMB Putra • Menara UAB-CIMB • Bangunan CIMB • Wisma CIMB • 259 branches in Peninsular, Sabah, Sarawak and Labuan Indonesia • 121 buildings and branches Singapore • Singapore Land Tower Thailand • CIMB Thai Langsuan Building • 5th & 6th Floor ThaiSri • 21st, 26th & 27th Floor Phyathai • 7th Floor Century Plaza • CIMB Thai DR site Suksawat Gen set 1 and 2 • 74 Branches Total Energy Consumption (MWh) Type of Energy Consumption Purchased Electricity Fuel Consumption - Gen set Fuel Consumption - Transportation1 Total Total GHG Emissions (tCO2e) Scope Direct (Scope 1) GHG emissions Energy Indirect (Scope 2) GHG emissions Other Indirect (Scope 3) emissions Total 1.",2019.0,ab
403,CIMB,"The increase was due to expanded scope to cover GHG emissions generated from vehicles in Indonesia, alongside Malaysia, Singapore and Thailand originally.",2019.0,ab
404,CIMB,There was an overall increase in Energy Direct (Scope 1) GHG emissions in 2019 due to inclusion of Indonesia and Singapore buildings into the boundary as well as 2.,2019.0,ab
405,CIMB,Restatement of data reported in CIMB Group Sustainability Report 2018 (page 65 – 66): The emissions for Energy Indirect (Scope 2) GHG emissions for 2018 was 3.,2019.0,ab
406,CIMB,There was an overall increase in Energy Indirect (Scope 2) GHG emissions due to inclusion of additional buildings in Indonesia and Singapore.,2019.0,ab
407,CIMB,This increase was due to expanded scope to cover GHG emissions from purchased water in Malaysia and Thailand as well as additional buildings in Singapore.,2019.0,ab
408,CIMB,6 123 performance data Country Malaysia Indonesia Singapore Thailand Total Direct (Scope 1) GHG Emissions by Emission Sources (tCO2e) (GRI 305-1) Transportation emission Refrigerant emission Genset emission 2018 2019 22.,2019.0,ab
409,CIMB,"2 Sources of emission factors: Petrol and diesel: • Malaysia, Singapore and Thailand: Default emission factors for Direct (Scope 1) GHG emissions from diesel and motor gasoline consumption are taken from IPCC Guidelines for National Greenhouse Gas Inventories (2006) and 2019 Refinement to the 2006 IPCC Guidelines for National Gas Inventories.",2019.0,ab
410,CIMB,Energy Indirect (Scope 2) GHG Emissions (GRI 305-2) Country Electricity purchased Purchased electricity emissions (tCO2e) (MWh) 2018 2019 Malaysia Indonesia Singapore Thailand Total 1.,2019.0,ab
411,CIMB,Restatement of data reported in CIMB Group Sustainability Report 2018 (page 65 – 66): The amount of electricity consumption and emissions for Energy Indirect (Scope 2) GHG emissions for Thailand for 2018 were revised to improve data accuracy.,2019.0,ab
412,CIMB,"124 Other Indirect (Scope 3) GHG Emissions - Water Consumption and Emissions from Purchased Water, by Country (GRI 305-3) Country Data not available Malaysia Indonesia1 Singapore Thailand Total 1 Indonesia was excluded from the boundary of Other Indirect (Scope 3) GHG emissions 2 This increase was due to inclusion of additional buildings in Singapore Excluded 20,818.",2019.0,ab
413,CIMB,"– – – – – – – – – – – 102-51 102-52 102-53 102-54 128 TOPIC-SPECIFIC DISCLOSURES Brief Description of the Disclosures GRI Standards MATERIAL TOPIC: CLIMATE CHANGE 103-1 Explanation of the material topic and its Boundary Brief Information on Key Disclosures, References and Page Numbers Omission CLIMATE CHANGE, PAGE 26 Topic Boundary: Entities in CIMB and customers impacted by CIMB’s climate change commitment 103-2 103-3 302-1 305-1 305-2 305-3 103-2 103-3 308-1 414-1 CLIMATE CHANGE, PAGE 26 - 30 CLIMATE CHANGE, PAGE 29 PERFORMANCE DATA, PAGE 123 The management approach and its components Evaluation of the management approach Energy Consumption within Organisation Direct (Scope 1) GHG emissions PERFORMANCE DATA, PAGE 122 - 124 4,433.",2019.0,ab
414,CIMB,"2 tCO2e (Malaysia, Indonesia, Singapore and Thailand) Energy indirect (Scope 2) GHG emissions PERFORMANCE DATA, PAGE 122 - 124 73,377.",2019.0,ab
415,CIMB,"5 tCO2e (Malaysia, Indonesia, Singapore and Thailand) Other indirect (Scope 3) GHG emissions PERFORMANCE DATA, PAGE 123, 125 173.",2019.0,ab
416,CIMB,"• Work together with other banks, clients, governments and policymakers to support each other in developing capabilities and the necessary methodologies to measure climate impact, align with global and local climate goals, and help transition to a low-carbon, climate-resilient economy.",2019.0,ab
417,CIMB,"These include sustainable action, where we are looking to reduce GHG emissions, increase female representation on the Board, among others.",2019.0,ab
418,BNI,"2 2 Table of Contents The Theme of the Sustainability Report Table of Contents Highlight of 2016 Sustainability Performances Message from the President Commissioner Message from the President Director ABOUT BNI Corporate Profile BNI At A Glance BNI Milestones 2016 Sustainability Events 2016 Awards and Appreciations BNI AND SUSTAINABILITY Vision, Mission and Value BNI Sustainability Principles and Strategy BNI Sustainability Pillars BNI Sustainability Program Concept The Implementation of BNI Sustainability Pillars Synergy for Sustainability THE PRESENCE OF BNI IN THE SUSTAINABLE DEVELOPMENT OF INDONESIA The Bank’s Policy Direction Healthy Growth 1 2 4 6 10 14 16 20 21 24 26 28 30 32 33 34 36 37 38 40 41 Financing Sustainable Development BNI and Tax Amnesty Social and Environmental Aspect in Credit Process BNI Innovation for Public Services Supply Chain Financing (SCF) BNI 2016 Financial Performance Indirect Impacts of the Bank BNI and International Sustainability Initiatives Green Financing Portfolio HARMONIOUS SYNERGY IN EMPOWERING THE COMMUNITY BNI Social Responsibility Strategy BNI Partnership Program Community Social Responsibility Program Kampoeng BNI KAMI Bersama BNI Rumah Kreatif BUMN BNI KUR E-Warong KUBE Testimonies from Partners of BNI ENSURING ENVIRONMENTAL SUSTAINABILITY Ensuring Environmental Sustainability A More Eco-Friendly Banking Operations Growing the Spirit of BNI Go Green Bank Sampah BNI (Waste Management Program) BNI Sustainable Banking Apps BNI Urban Parks and Forests BNI Go Green Activities in 2016 41 43 44 46 47 48 50 51 52 54 56 58 60 61 62 64 65 66 67 68 70 71 76 77 78 80 84 3 A PRIDE PLACE TO SERVE AND GAIN ACHIEVEMENTS FOR INSAN BNI Human Resources Management Strategy Human Capital Transformation A Pride Workplace Work-Life Balance Occupational Health and Safety Education and Training Employment Employee Engagement Survey Freedom of Association Increase Engagement through Reward and Recognition System CUSTOMER’S PREFERRED PARTNER Testimony from Customers about BNI Customer Satisfaction Handling Complaints Compliance Inclusive Banking and Financial Literacy “Saving Yes, Drugs No” Movement Highlights of BNI Financial Inclusive Products Social Assistance & Non-Cash Subsidy Toll Acceptance Program BNI Mobile Service BNI Digital Credit BNI e-Branch BNIDirect Agen46 86 88 90 90 91 92 93 95 97 98 99 100 102 103 103 106 107 109 110 111 112 113 114 116 116 117 BEING AN EXEMPLARY PRACTICE IN SUSTAINABLE CORPORATE GOVERNANCE Accurate and Effective Risk Management Good Corporate Governance (GCG) in BNI Anti-Corruption Developing Culture, Ethics and Fraud Prevention Whistle Blowing System Good Corporate Governance Performance Assessment Stakeholder Engagement ABOUT THE SUSTAINABILITY REPORT Defining Report Content, Boundaries, and Material Topics GRI G4 Content Index Assurance Report in accordance to GRI G4 Core 118 120 122 124 125 126 127 129 130 132 134 136 BNI’s excellent service is our commitment to sincerely serve our customers Highlight of 2016 Sustainability Performance 4 Net Profit trillion rupiah trillion rupiah Total Asset Financial Performance 603 25.",2016.0,ab
419,BNI,"Moreover, the bank has had a green financing scheme such as to finance the renewable energy projects and financing of sustainable palm oil.",2016.0,ab
420,BNI,"Business operations together with Partnerships and Environment Development Program that had been implemented by BNI is not solely intended to profit but also to help to improve the quality of life of Indonesian people The Bank’s Policy Direction Healthy Growth Financing Sustainable Development BNI and Tax Amnesty Social and Environmental Aspect in Credit Process BNI Innovation for Public Services Supply Chain Financing (SCF) BNI 2016 Financial Performance Indirect Impacts of the Bank BNI and International Sustainability Initiatives Green Financing Portfolio 40 41 41 43 44 46 47 48 50 51 52 40 The Bank’s Policy Direction In accordance with the Company’s vision and mission, BNI seeks to contribute its best to boost economic growth and development in order to achieve the welfare of society.",2016.0,ab
421,BNI,45 Case Study: Green Financing BNI for PT Krakatau Semen Indonesia BNI has provided financing amounted to 326.,2016.0,ab
422,BNI,"Through participating on Earth Hour Program, in 2016 the Company saved 42 mWh of electricity that could reduce the greenhouse gas emissions.",2016.0,ab
423,BNI,"1010 52 Green Financing Portfolio Since 2007 BNI has been active in the financing environmentally friendly sector (corporate credit for geothermal power plants, mini-hydro, biogas).",2016.0,ab
424,BNI,"Consumer) Corporate Green Financing/Corporate Corporate Green Financing/Total Credit Ratio Green Financing BNI Company Maximum Credit Currency PT Geo Dipa Energi 103 million USD PT Angkasa Pura II 700 billion PT Muba Daya Pratama PTPN III PTPN V PTPN IV PTPN VII PT Krakatau Semen Indonesia PT Musim Mas PT Musim Mas IDR IDR IDR IDR IDR IDR IDR 2,050 billion 800 billion 800 billion 2,127 billion 326.",2016.0,ab
425,BDO,"Materiality 102-46, 102-47 Material Topic Economic Performance How BDO delivers sustainable returns to its shareholders and attains consistent market growth Banking Network and Access How BDO’s wide reach and online services provide convenient and reliable access to its customers Innovative Customer-Focused Products and Services How BDO innovates to meet the needs of its customers and unbanked members of society Development of Commercial Banking Products and Services How BDO provides a full range of banking products and services to help grow and expand businesses Topic Boundary Within BDO and with key stakeholders 19 k r o w e m a r F y t i l i i b a n a t s u S O D B Development of Investment Banking Products and Services How BDO provides access to capital and anticipates clients’ funding requirements thereby helping address the private sector’s need for capitalization Within BDO and with customers Development of Wealth Management and Advisory Products How BDO meets its fiduciary obligations and helps promote financial wellness and literacy to its customers Development of Insurance Services How BDO helps its clients achieve financial security and peace of mind by offering accessible insurance solutions to protect their assets and productive capacity Green Financing How BDO provides financing in eco-friendly solutions and green facilities to promote clean energy Financing for Developmental Projects How BDO facilitates funding to large-scale development projects that support national economic growth MSME Financing How BDO creates financial products to help micro, small, and medium enterprises grow Employee Integrity and Development How BDO develops a “can lead” mind-set able to innovate and maintain a customer-focused attitude Employee Development and Training How BDO retains and develops employees, recognizes achievements, and provides long-term professional growth Within BDO and with partners and customers Within BDO and with partners, customers, and regulators Within BDO Community Involvement How BDO uplifts the lives of its communities through social development and disaster resilience programs Within BDO and with host communities Regulatory and Legal Compliance How BDO complies with legal requirements and other relevant regulatory bodies Within BDO and with regulators Corporate Governance and Business Ethics How BDO operates on principles of accountability, transparency, integrity, and fairness Within BDO Customer Rights, Privacy, and Welfare How BDO protects the information of its customers, complies with the Data Privacy Act, and protects the welfare of its customers Within BDO and with regulators and customers Materiality Matrix 20 B D O S u s t a n a b i i l i t y F r a m e w o r k H G H I s t n e m s s e s s A d n a s n o i s i c e D r e d l o h e k a t S n o e c n e u ﬂ n I Impact on the economy, society, and the environment HIGH We monitor our progress on the material issues which are most relevant to our stakeholders, measuring our impact to the economy, the environment and society.",2020.0,ab
426,BDO,"Regulatory and Legal Compliance Community Involvement Key Themes 102-44 Customer Rights, Privacy, and Welfare Corporate Governance and Business Ethics Innovative Customer-Focused Products and Services Banking Network and Access Employee Development and Training Employee Integrity Development Green Financing Economic Performance Micro, Small and Medium Enterprises (MSME) Financing Development of Commercial Banking Products and Services Financing for Developmental Projects Development of Investment Banking Products and Services Development of Wealth Management and Advisory Products Development of Insurance Services Stakeholder Engagement 102-40, 102-42, 102-43, 102-44 Stakeholder Group Relevance Shareholder or Investor ▪ Providers of Channels of Engagement Relevant Topics▪ Annual Stockholders’ ▪ Economic Performance Meeting ▪ Investor meetings Our Commitment▪ Provide transparent and timely disclosures resources essential to BDO’s goal to deliver results, enhanced economic returns, and shared value ▪ Proponent of BDO’s vision, mission, and objectives Employee Customer or Client ▪ Face-to-face meetings▪ Annual performance appraisals ▪ Employee Integrity ▪ Roll out leadership and Development ▪ Patrons of BDO’s products and services ▪ Customer touchpoints▪ Regular visits and briefings ▪ Banking Network and ▪ Constantly Access ▪ Customer Rights, Privacy, and Welfare 21 k r o w e m a r F y t i l i i b a n a t s u S O D B development programs, awards, and recognition for employees monitor and upgrade systems and provide timely feedback to customer concerns ▪ Meet contractual obligations ▪ Uphold policy on supplier accreditation applicable laws and regulations, provide regulators with timely disclosures, and ensure quality of financial reports ▪ Engage host communities in the design and implementation of social development programs ▪ Provide transparent and timely disclosures and updates Creditor ▪ Source of assets ▪ Regular that support BDO’s business correspondence and updates Service Provider or Supplier Regulator or Policy Maker ▪ Suppliers and ▪ Vendor accreditation ▪ Corporate service providers vital to BDO process▪ Regular correspondence correspondence ▪ Regular audit regulations and policies that aid BDO in achieving its goals ▪ Driver of ▪ Formal and informal ▪ Regulatory and Legal ▪ Comply with ▪ Corporate Governance and Business Ethics ▪ Financing for Developmental Projects Governance and Business Ethics Compliance▪ Corporate Governance and Business Ethics Community Beneficiary ▪ Partners in community development and local economic growth ▪ Community engagement dialogues▪ Meetings for program implementation ▪ Community Involvement ▪ Banking Network and Access Analyst or Research Organization and Media ▪ Partners in accurate reporting, upholding transparency and integrity ▪ Analysts’ briefings▪ Media events ▪ Economic Performance ▪ Innovative Customer- Focused Products and Services Economic Impact BDO has over the years strengthened its position as the country’s leading full-service bank with capabilities to serve every Filipino’s banking needs.",2020.0,ab
427,BDO,"These renewable energy projects which consist of four biomass (53MW), two mini-hydro (27MW) and one wind (15MW) reduced greenhouse gas emissions by more than 270,000 tonnes per year.",2020.0,ab
428,BDO,"6 billion GHG avoidance per year based on Net (in tonnes CO2e) 173,156 Equivalent tree seedlings grown for 10 years 3,468,936 Net Energy Generation in annual megawatt- hours (MWh/year) 390,811 GHG avoidance per year based on Gross (in tonnes CO2e) 210,430 No.",2020.0,ab
429,BDO,"9 billion GHG avoidance per year based on Net (in tonnes CO2e) 75,828 Equivalent tree seedlings grown for 10 years 1,319,816 Disbursed Loan Amount P15.",2020.0,ab
430,BDO,"7 billion GHG avoidance per year based on Net (in tonnes CO2e) 503,745 Equivalent tree seedlings grown for 10 years 9,214,339 GHG avoidance per year based on Gross (in tonnes CO2e) 79,818 No.",2020.0,ab
431,BDO,"of households/ families (average of 6 persons per family) supplied by RE 38,861 GHG avoidance per year based on Gross (in tonnes CO2e) 557,256 No.",2020.0,ab
432,BDO,"9 billion GHG avoidance per year based on Net (in tonnes CO2e) 410,604 Equivalent passenger vehicles off the road per year 103,451 Equivalent tree seedlings grown for 10 years 8,056,785 GHG avoidance per year based on Gross (in tonnes CO2e) 487,250 No.",2020.0,ab
433,BDO,"7 billion GHG avoidance per year based on Net (in tonnes CO2e) 2,369,446 GHG avoidance per year based on Gross (in tonnes CO2e) 2,632,717 Equivalent passenger vehicles off the road per year 558,969 Equivalent tree seedlings grown for 10 years 43,532,535 No.",2020.0,ab
434,BDO,"(parent) and Subsidiaries 17, 19 19 None None January to December 2020 2019 (published in 2020) Annual 99 89-92 No external assurance 102-54 Claims of reporting in accordance Inside front cover Page Number(s), Direct Answer and/or URLs Reason for Omission Material Topics GRI Standard Economic Performance GRI 103: Management Approach 2016 Disclosure 103-1 103-2 103-3 201-1 GRI 201: Economic Performance 2016 Indirect Economic Impacts GRI 103: Management Approach 2016 103-1 103-2 GRI 203: Indirect Economic Impacts 2016 103-3 203-1 203-2 Explanation of the material topic and its boundary The management approach and its components Evaluation of the management approach Direct economic value generated and distributed 19 17 16-21 22-23 19 Explanation of the material topic and its boundary The management approach and its components Evaluation of the management approach Infrastructure investments and services supported Significant indirect economic impacts 32-35, 36-44, 48-50, 59-69, 79-82 16-21 17 52-58, 79-82 91 x e d n I t n e t n o C I R G Disclosure Page Number(s), Direct Answer and/or URLs Reason for Omission GRI Standard Energy GRI 103: Management Approach 2016 GRI 302: Energy 2016 Water GRI 103: Management Approach 2016 GRI 303: Water and Effluents 2018 Emissions GRI 103: Management Approach 2016 GRI 305: Emissions 2016 Employment GRI 103: Management Approach 2016 GRI 401: Employment 2016 103-1 103-2 103-3 302-1 103-1 103-2 103-3 103-1 103-2 103-3 305-1 305-2 103-1 103-2 103-3 401-1 Explanation of the material topic and its boundary The management approach and its components Evaluation of the management approach Energy consumption within the organization 16-21 Explanation of the material topic and its boundary The management approach and its components Evaluation of the management approach 16-21 303-3 Water withdrawal Explanation of the material topic and its boundary The management approach and its components Evaluation of the management approach Direct (Scope 1) GHG emissions Energy indirect (Scope 2) GHG emissions 16-21 Explanation of the material topic and its boundary The management approach and its components Evaluation of the management approach New employee hires and employee turnover 16-21 71-72 19 17 64 19 17 64 19 17 43 43 19 17 92 G R I C o n t e n t I n d e x Page Number(s), Direct Answer and/or URLs Reason for Omission Disclosure GRI Standard Training and Education GRI 103: Management Approach 2016 GRI 404: Training and Education 2016 Local Communities GRI 103: Management Approach 2016 GRI 413: Local Communities 2016 Explanation of the material topic and its boundary The management approach and its components Evaluation of the management approach Average hours of training per year per employee Programs for upgrading employee skills and transition assistance programs Explanation of the material topic and its boundary The management approach and its components Evaluation of the management approach Operations with local community engagement, impact assessments, and development programs 16-21 19 17 72 75-77 19 17 16-21 Sector Disclosures: Financial Services Disclosure Product Responsibility Product Portfolio 52-58, 62-69 24-35, 65-69 Disclosure of management approach 16-20 Monetary value of products and services designed to deliver a specific social benefit for each business line broken down by purpose Monetary value of products and services designed to deliver a specific environmental benefit for each business line broken down by purpose Disclosure of management approach 16-21 Percentage and number of companies held in the institution’s portfolio with which the reporting organization has interacted on environmental or social issues 62, 65-69, 78, 79-82 Active Ownership 103-1 103-2 103-3 404-1 404-2 103-1 103-2 103-3 413-1 DMA FS7 FS8 DMA FS10 28-31, 66-69, 78, 79-82 Page Number(s), Direct Answer and/or URLs Reason for Omission Membership in Associations ACI Philippines Institute of Internal Auditors Philippines, Inc.",2020.0,ab
435,Maybank,"Managing our environmental impact Company efforts to minimise and manage the environmental footprint of its own operations and resources usage (energy, GHG emissions, water, waste travel and commuting, etc.",2020.0,ab
436,Maybank,"RAISING AWARENESS 2020 Carbon Footprint (tCO2e) Scope 1 Direct emissions (petrol and diesel consumption from company-owned vehicles, and diesel consumption from diesel generators).",2020.0,ab
437,Maybank,"17 * The total electricity consumption utilised for computation of indirect emissions from imported energy for 2020 was 116,117,826 kWh.",2020.0,ab
